"phenotype","mean","var"
"6139_3",0.0907111474007543,0.0824826351379929
"6139_2",0.40357878833325,0.240702949940716
"6140_1",0.919730126430263,0.0738266209668353
"6140_100",0.0190896353871301,0.0187252212079166
"6140_3",0.0260032691730327,0.0253270991653475
"6140_6",0.00382793474997498,0.00381328166552491
"6140_2",0.0295726723821597,0.0286981294303371
"6140_5",0.00622143643459986,0.00618273016329009
"6140_4",0.00270207158821763,0.00269477039734978
"6141_1",0.740293567860754,0.192259001244749
"6141_8",0.0171438281939921,0.016849917348847
"6141_2",0.337279886784989,0.223522164755294
"6141_7",0.00553538944125161,0.00550474890498529
"6141_4",0.0175561269545886,0.017247909360943
"6141_3",0.0045993598226001,0.00457820571182235
"6141_6",0.00809832768279739,0.00803274477153943
"6141_5",0.000284151848519207,0.00028407110624619
"6142_2",0.369323564794363,0.232923669281947
"6142_1",0.569967577118948,0.245104538152104
"6142_5",0.0158196987755987,0.015569435906248
"6142_4",0.0382184363114041,0.0367577874373153
"6142_3",0.0500484815145125,0.047543631012604
"6142_6",0.0369737533027164,0.0356066948694262
"6142_7",0.00782927838946909,0.00776798078936929
"6142_100",0.00480647679694164,0.0047833745777421
"6143_1",0.79903265699673,0.160579470049476
"6143_3",0.207800578519326,0.164619498086359
"6143_2",0.158710279198457,0.133521326475205
"6143_4",0.0780005449819737,0.0719164599644888
"6143_100",0.00413452670411671,0.00411743239304966
"6144_5",0.773151146404578,0.175388451217865
"6144_3",0.0266081489367025,0.0259001553468647
"6144_4",0.187038081922969,0.152054837833546
"6144_1",0.025891038059687,0.0252206922078788
"6144_2",0.0220219747232313,0.0215370073525207
"6145_1",0.0926356329911157,0.084054272491451
"6145_100",0.562516024033263,0.246091746739072
"6145_2",0.115537460009587,0.10218855534412
"6145_3",0.20985909997882,0.1658182581349
"6145_6",0.113338683967049,0.100493026683666
"6145_5",0.0301419032650013,0.0292333689325646
"6145_4",0.0155725735433457,0.0153300684965828
"6146_100",0.942224837352237,0.0544371932287879
"6146_2",0.0437733723371919,0.0418572642114215
"6146_1",0.00703854187291026,0.00698900080121355
"6146_3",0.0355078263342973,0.0342470206033107
"6147_6",0.00821787915503345,0.00815034561722672
"6147_3",0.0873246699955916,0.0796990720057526
"6147_2",0.0418407605697064,0.0400901113246549
"6147_1",0.0812860260011035,0.0746786079780514
"6147_4",0.0270380423481397,0.02630698661412
"6147_7",0.00352392861202683,0.00351151053916417
"6147_5",0.00434183493818569,0.00432298340755524
"6148_100",0.77988803121554,0.171662689982289
"6148_6",0.0558741199423191,0.0527522026629905
"6148_4",0.0949529222156247,0.0859368647783383
"6148_1",0.0190771057765714,0.0187131698117609
"6148_5",0.0231232504877428,0.0225885657746239
"6148_2",0.0431928068538468,0.0413271882899331
"6148_3",0.0182458223767919,0.0179129123425865
"6149_100",0.606784663226258,0.238597035699655
"6149_6",0.169455398356496,0.140740266324337
"6149_4",0.03991763028671,0.0383242130790035
"6149_3",0.129762867488696,0.112924465709807
"6149_1",0.102353539479937,0.091877292435866
"6149_2",0.028109637312035,0.0273194856022209
"6149_5",0.0402316578711153,0.0386130715760568
"6150_100",0.703526441373953,0.208576987661655
"6150_4",0.269516120082126,0.196877181098003
"6150_1",0.0229953942622496,0.0224666061049733
"6150_2",0.0315520781310693,0.0305565444966802
"6150_3",0.0155013595249986,0.0152610673778753
"6151_1",0.0141075211348371,0.0139084989822672
"6151_7",0.0522963692896969,0.0495614590488125
"6151_2",0.00643300736831264,0.00639162378451187
"6151_5",0.0200422557558853,0.019640563740101
"6151_6",0.0102326850220326,0.0101279771792724
"6151_3",0.00185669230405215,0.00185324499774023
"6151_4",0.00226032106580262,0.00225521201448211
"6152_100",0.678234917218405,0.218232314284148
"6152_8",0.115478175004923,0.102142966102456
"6152_9",0.231347444158135,0.177825804239634
"6152_6",0.0170250771786856,0.0167352239257454
"6152_7",0.00827677261342424,0.00820826764852991
"6152_5",0.0204866764486432,0.0200669725367318
"6153_1",0.125535858512643,0.109776606740137
"6153_100",0.690341085592395,0.213770271135508
"6153_2",0.173540497442376,0.143424193189829
"6153_5",0.0261043344999689,0.0254228982202827
"6153_4",0.0744765671919978,0.0689298081312937
"6153_3",0.00764180835421542,0.00758341111929286
"6154_1",0.140594369952168,0.120827593089921
"6154_100",0.554611800024644,0.247017551298068
"6154_3",0.218256768715484,0.17062075162536
"6154_2",0.148561682965353,0.126491109319855
"6154_4",0.0191159503086109,0.0187505307524096
"6154_5",0.0601091059806656,0.0564960013588707
"6154_6",0.0288643568460082,0.0280312057498745
"6155_2",0.0411752425225125,0.0394798419257248
"6155_100",0.686943450848307,0.215052146184927
"6155_4",0.0380993472421328,0.0366477869818562
"6155_3",0.0861529040070147,0.0787305811381728
"6155_7",0.215652270734457,0.169146368861529
"6155_1",0.0187476513243051,0.0183961768941274
"6155_6",0.0211638296983952,0.0207159220108926
"6155_5",0.0288271235507801,0.0279961204985682
"6156_100",0.360597114225124,0.230566835437637
"6156_14",0.118508046072602,0.104463889088656
"6156_11",0.250738076427294,0.187868493456835
"6156_12",0.209031560563849,0.165337367252091
"6156_15",0.101085284211402,0.0908670495273019
"6156_13",0.135514990228284,0.117150677651712
"6157_1",0.120170364679832,0.105729448132548
"6157_100",0.200506123186768,0.160303417751381
"6157_3",0.628846762167292,0.233398511879005
"6157_4",0.244622441140585,0.184782302431006
"6157_2",0.0718062271227801,0.0666500928691718
"6158_100",0.286375950362667,0.204364765416546
"6158_2",0.143231670016604,0.122716358720859
"6158_3",0.475661976754348,0.249407660624494
"6158_1",0.140173031547671,0.120524552774407
"6158_4",0.269771912959888,0.196995027937851
"6159_4",0.2534719235497,0.189223907521715
"6159_100",0.403767019709149,0.240739213504341
"6159_3",0.227863625895208,0.175941793889097
"6159_5",0.0840920000776934,0.0770205356006266
"6159_7",0.212624621591549,0.1674153918846
"6159_1",0.198872890832457,0.159322464124399
"6159_2",0.0183106681354418,0.0179753875678755
"6159_6",0.112377945065221,0.099749142528139
"6159_8",0.0153444453385351,0.0151089933357878
"6160_100",0.301902722579104,0.210757468678429
"6160_2",0.273560460252789,0.198725134839071
"6160_3",0.146354943440453,0.124935173970995
"6160_1",0.301261168184457,0.210502876728593
"6160_5",0.222677698069504,0.173092340851971
"6160_4",0.0717707734479799,0.0666197295266587
"6162_1",0.794433436118934,0.163308951695197
"6162_3",0.29980463314446,0.209921815089576
"6162_2",0.49240796606962,0.2499423610208
"6162_4",0.0725222918591577,0.0672628090426529
"6162_100",0.00221248789393417,0.00220759279125336
"6164_1",0.719734567712233,0.201716719752318
"6164_100",0.0591627860369701,0.0556625507853138
"6164_2",0.484998455170724,0.249774953652735
"6164_5",0.435884018114863,0.245889140866905
"6164_4",0.519616548322538,0.24961519103191
"6164_3",0.103815310789032,0.0930376920348087
"6177_2",0.247895246159429,0.186443193090985
"6177_100",0.667545663481311,0.221928450648607
"6177_1",0.230174186524737,0.177194030382413
"6177_3",0.0135962259586307,0.0134113685983126
"6179_3",0.0667359228478734,0.0622822394495161
"6179_100",0.568891382605218,0.245253977402742
"6179_1",0.317016465934847,0.216517026261027
"6179_2",0.195041331496378,0.157000210504498
"6179_4",0.040003777609884,0.0384034753868229
"6179_5",0.0297070130216435,0.0288245063989754
"6179_6",0.0236600595529088,0.0231002611348616
"20001_1060",0.00150079885695615,0.00149854645974711
"20001_1018",0.000368277210286287,0.000368141582182671
"20001_1059",0.00802456658202752,0.00796017291319813
"20001_1061",0.00952813444056477,0.00943734909464729
"20001_1035",0.00233426833286722,0.00232881952421739
"20001_1052",0.000996840569195965,0.00099584687807557
"20001_1062",0.00124328170991386,0.00124173596050365
"20001_1073",0.00143711182059085,0.00143504653020597
"20001_1022",0.00336156791945528,0.00335026778057817
"20001_1003",0.00311512677873739,0.00310542276388978
"20001_1001",0.00056210732096328,0.000561791356323
"20001_1019",0.000451347257719284,0.000451143543372233
"20001_1053",0.00189399708147233,0.00189040985652771
"20001_1006",0.000778089444289073,0.000777484021105759
"20001_1020",0.00141219080636095,0.00141019652348738
"20001_1050",0.000346125197637488,0.000346005394985048
"20001_1048",0.000467961267205884,0.000467742279458279
"20001_1030",0.000301821172339889,0.000301730076319817
"20001_1032",0.000476268271949183,0.000476041440482318
"20001_99999",0.00112144564034546,0.00112018800002121
"20001_1034",0.00130973774786025,0.00130802233489208
"20001_1068",0.000542724309895581,0.000542429760219029
"20001_1017",0.000448578256138184,0.000448377033686304
"20001_1055",0.000656253374720677,0.000655822706228845
"20001_1065",0.000938691535992867,0.000937810394193122
"20001_1063",0.000307359175502089,0.000307264705839324
"20001_1023",0.000753168430059174,0.000752601167375136
"20001_1011",0.000340587194475288,0.000340471194838247
"20001_1024",0.000382122218191787,0.000381976200802151
"20002_1485",0.00156448589332145,0.00156203827721104
"20002_1065",0.259067787927707,0.191951669185952
"20002_1456",0.00439440550920555,0.00437509470942621
"20002_1113",0.0139308469545136,0.0137367784576435
"20002_1452",0.0258098637374322,0.0251437146712874
"20002_1111",0.116115312301843,0.102632546550889
"20002_1136",0.00175831600399844,0.00175522432882852
"20002_1311",0.00873343098678909,0.00865715816998809
"20002_1226",0.0486624337862497,0.0462944013242486
"20002_1473",0.121717002500408,0.106901973802724
"20002_1223",0.00634655162388098,0.00630627290636639
"20002_1078",0.00679236087843806,0.00674622471213513
"20002_1075",0.0228138040266821,0.0222933343725142
"20002_1668",0.000556569317801081,0.000556259548395563
"20002_1220",0.039081688315644,0.0375543099540429
"20002_1286",0.0571743446465508,0.0539054389607882
"20002_1265",0.0294815598339707,0.0286123974637267
"20002_1561",0.00103837559291246,0.00103729736904051
"20002_1374",0.00726032214564395,0.00720760986798542
"20002_1398",0.0143489661932597,0.0141430733624444
"20002_1261",0.00367169609653847,0.00365821474431314
"20002_1466",0.0143268141806109,0.0141215565760451
"20002_1117",0.00173893299293074,0.00173590910497684
"20002_1465",0.0831974215057277,0.076275610560526
"20002_1278",0.013969612976649,0.0137744628899316
"20002_1074",0.0314835479771059,0.0304923341838792
"20002_1222",0.000880542502789769,0.00087976714769055
"20002_1463",0.00530540702938741,0.00527725968563994
"20002_1387",0.0572269556765917,0.0539520312205811
"20002_1439",0.000789165450613472,0.00078854266850503
"20002_1474",0.0230934731863732,0.0225601646825635
"20002_1471",0.00783073647135053,0.00776941603766679
"20002_1478",0.00695019396856076,0.00690188877236014
"20002_1453",0.0116076546279708,0.0114729169820085
"20002_1197",0.00792765152668902,0.00786480386796041
"20002_1162",0.0164506383933145,0.0161800148897669
"20002_1247",0.00419503739536635,0.00417743905661783
"20002_99999",0.0404191160793153,0.0387854111346821
"20002_1470",0.000803010458518972,0.000802365632722481
"20002_1093",0.00830423574171861,0.00823527541046457
"20002_1382",0.000935922534411767,0.000935046583421347
"20002_1294",0.0175527010225923,0.0172446037094038
"20002_1094",0.02003926444242,0.0196376923230268
"20002_1264",0.00834853976701621,0.00827884165077476
"20002_1599",0.000791934452194572,0.000791307292018
"20002_1458",0.011419362520456,0.0112889606800824
"20002_1201",0.00592566338355379,0.0058905498970186
"20002_1385",0.00448855156296294,0.00446840446782957
"20002_1081",0.0133908916461991,0.0132115756671189
"20002_1257",0.0029711386965202,0.00296231103136624
"20002_1460",0.00301267372023669,0.00300359751729209
"20002_1651",0.00407320132579796,0.00405661035675747
"20002_1500",0.00119343968145406,0.00119201538318079
"20002_1416",0.00624963656854248,0.00621057861130362
"20002_1476",0.00941460537573967,0.00932597058135876
"20002_1154",0.0236389664978499,0.0230801657607634
"20002_1312",0.016630623496086,0.0163540458582174
"20002_1331",0.00307082275343979,0.00306139280105675
"20002_1400",0.00105498960239906,0.00105387659933789
"20002_1242",0.00786396449032372,0.00780212255281865
"20002_1138",0.0421165140485295,0.0403427132929295
"20002_1313",0.0028742236411817,0.00286596247964217
"20002_1377",0.00208505819056823,0.00208071072291017
"20002_1504",0.000520572297246782,0.000520301301730121
"20002_1275",0.00174723999767404,0.00174418715006457
"20002_1598",0.00711356506184565,0.00706296225395654
"20002_1421",0.002854840630114,0.00284669051509065
"20002_1165",0.00215151422851462,0.00214688521503912
"20002_1156",0.00212659321428473,0.00212207081558568
"20002_1608",0.000318435181826489,0.000318333780861464
"20002_1461",0.000415350237164985,0.000415177721345472
"20002_1677",0.00120451568777846,0.00120306482973635
"20002_1533",0.00184692405459364,0.0018435129261302
"20002_1462",0.00303482573288549,0.00302561556565651
"20002_1067",0.00183861704985034,0.00183523653719434
"20002_1457",0.00415073337006875,0.00413350478255935
"20002_1494",0.00359693305384877,0.0035839951264549
"20002_1163",0.00105498960239906,0.00105387659933789
"20002_1405",0.00416457837797425,0.00414723466490796
"20002_1287",0.0137370168438366,0.0135483112120688
"20002_1126",0.00241180037713802,0.00240598359607885
"20002_1135",0.00215705223167682,0.00215239935734664
"20002_1436",0.00836792277808391,0.00829790064646393
"20002_1225",0.00755937431640273,0.00750223017634725
"20002_1309",0.015882993069189,0.0156307236003531
"20002_1330",0.00550477514322661,0.00547447259384912
"20002_1614",0.00118513267671076,0.00118372813724935
"20002_1623",0.000528879301990081,0.000528599588674008
"20002_1502",0.0084676068350035,0.00839590646949131
"20002_1297",0.00792488252510792,0.00786207876207116
"20002_1291",0.0027911535937487,0.00278336305536481
"20002_1415",0.008592211906153,0.00851838580071276
"20002_1467",0.00630224759858338,0.00626252927378953
"20002_1646",0.000761475434802473,0.000760895589964666
"20002_1407",0.000935922534411767,0.000935046583421347
"20002_1434",0.00417565438429865,0.00415821829476154
"20002_1251",0.00100237857235816,0.00100137380955584
"20002_1295",0.00482636975585713,0.00480307591083688
"20002_1545",0.000877773501208669,0.000877003014889245
"20002_1482",0.00459377362304474,0.00457267086694496
"20002_1157",0.00103560659133136,0.00103453411031935
"20002_1190",0.00349171099376698,0.00347951894810298
"20002_1538",0.00771720740652543,0.0076576521163701
"20002_1274",0.000994071567614865,0.000993083389333325
"20002_1637",0.00232319232654282,0.00231779510395671
"20002_1513",0.00414519536690655,0.00412801272227673
"20002_1412",0.00742369323892884,0.00736858201762312
"20002_1381",0.00114913565615646,0.00114781514340021
"20002_1617",0.00248933242140881,0.00248313564550454
"20002_1408",0.00155340988699705,0.00155099680472003
"20002_1620",0.00029074516601549,0.000290660633263928
"20002_1258",0.000343356196056388,0.000343238302579018
"20002_1464",0.0111230793512783,0.0109993564570235
"20002_1066",0.00325634585937349,0.00324574207101763
"20002_1125",0.00337818192894188,0.00336676981579685
"20002_1459",0.00265547251627481,0.00264842098199012
"20002_1282",0.000476268271949183,0.000476041440482318
"20002_1293",0.00228996430756962,0.00228472037103968
"20002_1224",0.00265547251627481,0.00264842098199012
"20002_1563",0.000634101362071878,0.000633699277534496
"20002_1142",0.00709418205077795,0.00704385463180837
"20002_1406",0.00734616119465804,0.00729219511036014
"20002_1629",0.000409812234002786,0.000409644287935647
"20002_1417",0.00439440550920555,0.00437509470942621
"20002_1086",0.000933153532830667,0.000932282757314833
"20002_1277",0.0104834399860442,0.0103735374721032
"20002_1077",0.0055740001827541,0.00554293070471676
"20002_1657",0.000659022376301777,0.00065858806580931
"20002_1114",0.00242564538504352,0.00241976162950953
"20002_1289",0.00108267961821006,0.00108150742305437
"20002_1455",0.000340587194475288,0.000340471194838247
"20002_1530",0.000429195245070485,0.000429011036512094
"20002_1139",0.00316773780877829,0.00315770324595313
"20002_1112",0.00355816703171338,0.0035455064790878
"20002_1082",0.00379076316452577,0.00377639327915624
"20002_1202",0.00346678997953708,0.00345477134677486
"20002_1255",0.00143988082217195,0.00143780756538989
"20002_1526",0.000708864404761575,0.000708361916017237
"20002_1134",0.000606411346260879,0.000606043611540005
"20002_1371",0.00195214611467543,0.00194833524022239
"20002_1626",0.000742092423734774,0.000741541722569409
"20002_1572",0.00112698364350766,0.00112571355137493
"20002_1472",0.000415350237164985,0.000415177721345472
"20002_1266",0.00340587194475288,0.00339427198104883
"20002_1660",0.00161986592494344,0.00161724195932865
"20002_1386",0.00901310014648018,0.0089318641722297
"20002_1542",0.00147587784272625,0.0014736996273196
"20002_1072",0.00459100462146364,0.00456992729802934
"20002_1440",0.00489559479538463,0.00487162794698403
"20002_1479",0.002937910677547,0.00292927935839775
"20002_1639",0.00110206262927776,0.00110084808723891
"20002_1625",0.000642408366815177,0.000641995678305423
"20002_1281",0.00337541292736078,0.00336401951493059
"20002_1644",0.00101899258184476,0.00101795423596291
"20002_1619",0.000598104341517579,0.000597746612714237
"20002_1143",0.00156725489490254,0.00156479860699695
"20002_1430",0.000368277210286287,0.000368141582182671
"20002_1477",0.00197152912574313,0.00196764219864948
"20002_1571",0.00398736227678386,0.00397146321885754
"20002_1413",0.00386552620721546,0.00385058391435679
"20002_1079",0.00086115949172207,0.000860417896051887
"20002_1267",0.00161432792178124,0.0016117218671422
"20002_1288",0.00157279289806474,0.00157031922056454
"20002_1442",0.0027828465890054,0.00277510235386746
"20002_1137",0.00116851866722416,0.00116715323134851
"20002_1327",0.00086946649646537,0.000868710524476894
"20002_1158",0.000731016417410374,0.000730482032407851
"20002_1115",0.000335049191313088,0.000334936933352489
"20002_1652",0.00122943670200836,0.00122792518740411
"20002_1570",0.00122666770042726,0.00122516298677999
"20002_1535",0.000683943390531676,0.000683475611970224
"20002_1250",0.000991302566033765,0.00099031988525634
"20002_1537",0.00334772291154978,0.00333651566285727
"20002_1279",0.00150079885695615,0.00149854645974711
"20002_1534",0.00536355606259051,0.00533478832895396
"20002_1585",0.00029628316917769,0.000296195385461352
"20002_1384",0.000335049191313088,0.000334936933352489
"20002_1373",0.000429195245070485,0.000429011036512094
"20002_1451",0.000875004499627569,0.000874238866753201
"20002_1155",0.00109652462611556,0.00109532225985988
"20002_1505",0.00265547251627481,0.00264842098199012
"20002_1446",0.00166693895182214,0.00166416026635304
"20002_1196",0.00470176468470763,0.00467965809355727
"20002_1087",0.000767013437964673,0.000766425128350655
"20002_1510",0.00125989571940046,0.00125830838217669
"20002_1262",0.00180538903087714,0.00180212960132433
"20002_1633",0.00211551720796033,0.00211104179490315
"20002_1656",0.000692250395274976,0.000691771184665217
"20002_1628",0.00136788678106335,0.00136601566681754
"20002_1123",0.00322034883881919,0.0032099781921755
"20002_1508",0.000819624468005571,0.000818952683737018
"20002_1540",0.000404274230840586,0.000404110793186864
"20002_1487",0.000523341298827882,0.000523067412712823
"20002_1532",0.000911001520181868,0.000910171596412094
"20002_1567",0.00128481673363035,0.00128316597959134
"20002_1610",0.000960843548641666,0.0009599203283167
"20002_1249",0.000642408366815177,0.000641995678305423
"20002_1528",0.000587028335193179,0.00058668373292686
"20002_1200",0.000700557400018275,0.000700066619347555
"20002_1648",0.000681174388950576,0.000680710390402414
"20002_1544",0.000733785418991474,0.00073324697795035
"20002_1661",0.00029074516601549,0.000290660633263928
"20002_1441",0.00118513267671076,0.00118372813724935
"20002_1238",0.000656253374720677,0.000655822706228845
"20002_1511",0.000647946369977377,0.00064752653547901
"20002_1243",0.00100514757393926,0.00100413725229387
"20002_1372",0.000431964246651585,0.0004317776535412
"20002_1420",0.000523341298827882,0.000523067412712823
"20002_1120",0.000415350237164985,0.000415177721345472
"20002_1636",0.000326742186569789,0.000326635426113304
"20002_1638",0.000528879301990081,0.000528599588674008
"20002_1568",0.00348063498744258,0.00346852016752677
"20002_1523",0.000434733248232685,0.000434544255235566
"20002_1653",0.00104391359607466,0.00104282384047859
"20002_1246",0.000659022376301777,0.00065858806580931
"20002_1634",0.00215428323009572,0.00214964229386025
"20002_1501",0.00029074516601549,0.000290660633263928
"20002_1445",0.000980226559709366,0.000979265715601006
"20002_1649",0.00058425933361208,0.000583917974643167
"20002_1541",0.00167524595656544,0.00167243950755045
"20002_1548",0.00057872133044988,0.000578386412071562
"20002_1428",0.000498420284597983,0.000498171861817884
"20002_1194",0.000816855466424471,0.000816188213571444
"20002_1512",0.000908232518600768,0.000907407632292924
"20002_1569",0.00219858725539332,0.00219375346947374
"20002_1514",0.000827931472748871,0.000827246002225303
"20002_1308",0.00156171689174035,0.0015592779320904
"20002_1433",0.000340587194475288,0.000340471194838247
"20002_1627",0.000456885260881484,0.000456676516739873
"20002_1562",0.000426426243489385,0.000426244404148249
"20002_1529",0.00142603581426645,0.00142400223612288
"20002_1635",0.000456885260881484,0.000456676516739873
"20002_1076",0.000683943390531676,0.000683475611970224
"20002_1683",0.000332280189731988,0.0003321697796075
"20002_1435",0.000357201203961887,0.000357073611261776
"20002_1632",0.00056764532412548,0.000567323102911479
"20002_1229",0.000346125197637488,0.000346005394985048
"20002_1454",0.00160325191545684,0.00160068149875243
"20002_1573",0.000905463517019668,0.000904643652839015
"20002_1654",0.000664560379463977,0.000664118738966023
"20002_1597",0.00171678098028194,0.00171383364334768
"20002_1437",0.00029074516601549,0.000290660633263928
"20002_1495",0.000498420284597983,0.000498171861817884
"20002_1631",0.00113252164666986,0.00113123904138968
"20002_1469",0.000736554420572574,0.000736011908158109
"20002_1491",0.000304590173920989,0.00030449739874694
"20002_1536",0.000304590173920989,0.00030449739874694
"20002_1254",0.00057041432570658,0.000570088953203609
"20002_1322",0.000401505229259486,0.000401344022810363
"20002_1240",0.00028797616443439,0.000287893234163108
"20002_1497",0.000434733248232685,0.000434544255235566
"20002_1578",0.000382122218191787,0.000381976200802151
"20002_1414",0.000899925513857468,0.000899115647926977
"20002_1394",0.000628563358909678,0.000628168267013514
"20002_1499",0.000520572297246782,0.000520301301730121
"20002_1425",0.000708864404761575,0.000708361916017237
"20002_1616",0.000982995561290465,0.000982029281016949
"20002_1080",0.00055933831938218,0.000559025460026651
"20002_1549",0.000429195245070485,0.000429011036512094
"20002_1613",0.000340587194475288,0.000340471194838247
"20002_1650",0.000650715371558477,0.000650291941063695
"20002_1256",0.000470730268786983,0.000470508681801031
"20002_1083",0.000426426243489385,0.000426244404148249
"20002_1161",0.00055933831938218,0.000559025460026651
"20002_1191",0.000393198224516186,0.000393043619672423
"20002_1603",0.000382122218191787,0.000381976200802151
"20002_1234",0.000437502249813785,0.000437310841595193
"20002_1438",0.000440271251394885,0.00044007741262008
"20002_1605",0.00028243816127219,0.000282358389957247
"20002_1509",0.00028797616443439,0.000287893234163108
"20002_1602",0.000423657241908285,0.000423477756449664
"20002_1550",0.000340587194475288,0.000340471194838247
"20002_1276",0.00193553210518883,0.00193178582065862
"20002_1427",0.000695019396856076,0.000694536344894069
"20002_1575",0.000426426243489385,0.000426244404148249
"20002_1419",0.000426426243489385,0.000426244404148249
"20002_1525",0.000304590173920989,0.00030449739874694
"20002_1647",0.000418119238746085,0.000417944415048276
"20002_1192",0.000473499270368083,0.000473275068809044
"20002_1290",0.000517803295665682,0.00051753517541268
"20002_1655",0.000384891219772886,0.000384743078521828
"20002_1193",0.000501189286179082,0.000500938095478502
"20002_1468",0.000340587194475288,0.000340471194838247
"20003_1140868226",0.133136365020864,0.115411073329896
"20003_1140879802",0.0403941950650854,0.0387625040701292
"20003_1140852948",0.00436948449497565,0.00435039210022381
"20003_2038460150",0.183714947901235,0.149963765818882
"20003_1140909786",0.00913493621604858,0.0090514891563773
"20003_1140870788",0.00611395549106859,0.00607657503932182
"20003_1140923346",0.0232153092559416,0.0226763586720926
"20003_1140874852",0.0028022296000731,0.00279437710934158
"20003_1140921828",0.00119067067987296,0.00118925298320505
"20003_1140861958",0.113310313700189,0.100471086509354
"20003_1141145668",0.000999609570777065,0.000998610351483076
"20003_1140888552",0.00776151143182303,0.00770127037211671
"20003_99999",0.0339175003668927,0.0327671035357545
"20003_1141194794",0.0559227559318936,0.0527954013008755
"20003_1140874744",0.00832638775436741,0.00825705902133133
"20003_1140861090",0.00232596132812392,0.00232055123202399
"20003_1140880072",0.000307359175502089,0.000307264705839324
"20003_1140862628",0.00157279289806474,0.00157031922056454
"20003_1140871310",0.124618916157401,0.109089041893156
"20003_1140909806",0.00356093603329448,0.00354825576786126
"20003_1187",0.0129118543726688,0.0127451383893278
"20003_1141164828",0.00674251884997826,0.00669705728953595
"20003_1140884488",0.0208921169293988,0.0204556363796071
"20003_1140870856",0.00213766922060913,0.00213309959091239
"20003_1193",0.0379048626436766,0.0364680840316406
"20003_1141174520",0.00622748455589368,0.00618870299199979
"20003_1140865396",0.000935922534411767,0.000935046583421347
"20003_1140909674",0.0582431792568554,0.0548509113269092
"20003_1140921600",0.0171262747791029,0.0168329654912936
"20003_1140884600",0.0248324061793039,0.02421575778265
"20003_1140875408",0.0113750584951584,0.0112456665393901
"20003_1140871050",0.00947829241210497,0.0093884543850556
"20003_1141146234",0.0299190620837845,0.0290239118078111
"20003_1140909702",0.00196599112258093,0.00196212600148686
"20003_1140916356",0.00904909716703448,0.00896721100749605
"20003_1140866738",0.0386303410579247,0.0371380378076732
"20003_1140922174",0.0113612134872529,0.01123213631535
"20003_2038459704",0.00152571987118605,0.00152339205006071
"20003_1140867878",0.00423934142066395,0.00422136940498299
"20003_1140917428",0.000346125197637488,0.000346005394985048
"20003_1140881702",0.000758706433221373,0.000758130797769562
"20003_1140882694",0.00350555600167248,0.00349326707879162
"20003_1141188442",0.0670458352831719,0.0625506912543537
"20003_1141191044",0.0406738642247765,0.0390195009938009
"20003_1140864752",0.035531828288674,0.0342693174671381
"20003_1140860696",0.0276097147651471,0.0268474184157343
"20003_1140923350",0.00625794357328578,0.00621878171551935
"20003_1140865580",0.00134573476841455,0.00134392376634763
"20003_1141172918",0.000755937431640273,0.000755365990239719
"20003_1140879616",0.0188956667894257,0.0185386205660087
"20003_1140863152",0.0027330045605456,0.00272553524661764
"20003_1140872198",0.000969150553384966,0.00096821130058984
"20003_1141167594",0.00377138015345807,0.00375715684519617
"20003_1141146428",0.00317050681035939,0.00316045469692485
"20003_1141156836",0.0107298811267621,0.0106147507777677
"20003_1141180036",0.00203521616210843,0.00203107405728192
"20003_1140888386",0.0027939225953298,0.00278611659186111
"20003_1140862382",0.00610841748790639,0.00607110472369982
"20003_1141151288",0.000728247415829274,0.000727717071530612
"20003_1140884654",0.00398736227678386,0.00397146321885754
"20003_1141167334",0.00127927873046816,0.00127764217639793
"20003_1140861806",0.00601704043573009,0.00598083566012488
"20003_1140916682",0.0158663790597024,0.0156146370752363
"20003_1140876592",0.0138367009007562,0.0136452466089392
"20003_1140874790",0.00155894789015925,0.00155651757163501
"20003_1140884516",0.0117571807133502,0.0116189494150238
"20003_1141162824",0.00152571987118605,0.00152339205006071
"20003_1140879540",0.0114636665457536,0.0113322508950814
"20003_1140869930",0.00213766922060913,0.00213309959091239
"20003_1140909726",0.0125906501892613,0.0124321257170729
"20003_1140870390",0.00487344278273583,0.00484969233817923
"20003_1140879778",0.0111950733923869,0.011069743724126
"20003_1140878226",0.00162263492652454,0.00162000198241977
"20003_1140879424",0.000617487352585278,0.000617106061954676
"20003_1140910494",0.000805779460100072,0.000805130179561753
"20003_1140872150",0.000717171409504875,0.000716657074674264
"20003_1140861924",0.000935922534411767,0.000935046583421347
"20003_1140862168",0.00227611929966412,0.00227093858059782
"20003_1140860806",0.0467102876715743,0.044528436697213
"20003_1141176832",0.0118208677497155,0.0116811348353592
"20003_1203",0.00100237857235816,0.00100137380955584
"20003_1140867726",0.000780858445870173,0.000780248705957686
"20003_1140865634",0.0584785443912488,0.0550588042371296
"20003_1140888646",0.0085562148855987,0.00848300607243016
"20003_1140879406",0.0164340243838279,0.0161639472263797
"20003_1189",0.00339479593842848,0.00338327129896491
"20003_1140910640",0.000769782439545773,0.00076918987454154
"20003_1141153026",0.00241733838030022,0.00241149485545534
"20003_1140888688",0.0029545246870336,0.00294579547090731
"20003_1140862236",0.00100237857235816,0.00100137380955584
"20003_1140861998",0.028742236411817,0.0279161202578642
"20003_1140862574",0.00152571987118605,0.00152339205006071
"20003_1140864286",0.00168078395972764,0.00167795892500836
"20003_1140876076",0.00394305825148626,0.00392751054311165
"20003_1140911732",0.0134822686983754,0.0133004971291202
